"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"scherfig's light-hearted [[profile]] of [[emotional]] [[desperation]] is achingly [[honest]] and [[delightfully]] [[cheeky]] .","scherfig's light-hearted [[outline]] of [[affectionate]] [[wretchedness]] is achingly [[cordial]] and [[surprisingly]] [[vulgar]] .",0.0009391903877258301,0.9873358607292175,1.0,0.0,1.0,199.0,"Successful"
"a [[journey]] spanning [[nearly]] [[three]] decades of bittersweet [[camaraderie]] and history , in which we feel that we [[truly]] know what [[makes]] holly and marina tick , and our hearts go out to them as both [[continue]] to negotiate their imperfect , love-hate relationship .","a [[displacement]] spanning [[barely]] [[two]] decades of bittersweet [[friendship]] and history , in which we feel that we [[awfully]] know what [[paid]] holly and marina tick , and our hearts go out to them as both [[ceaseless]] to negotiate their imperfect , love-hate relationship .",0.0004743337631225586,0.9818079471588135,1.0,0.0,1.0,228.0,"Successful"
"the [[wonderfully]] lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have [[dramatized]] the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .","the [[appallingly]] lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have [[dramatization]] the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",0.0008034110069274902,0.98954838514328,1.0,0.0,1.0,89.0,"Successful"
"as it turns out , you can go [[home]] again .","as it turns out , you can go [[homing]] again .",0.0026444196701049805,0.7721335887908936,1.0,0.0,1.0,39.0,"Successful"
"you've already seen [[city]] by the [[sea]] under a [[variety]] of [[titles]] , but it's worth yet another [[visit]] .","you've already seen [[suburbs]] by the [[crewman]] under a [[serial]] of [[title]] , but it's worth yet another [[visiting]] .",0.007079780101776123,0.5488882064819336,1.0,0.0,1.0,123.0,"Successful"
"this kind of hands-on [[storytelling]] is [[ultimately]] what makes [[shanghai]] ghetto [[move]] beyond a [[good]] , dry , [[reliable]] [[textbook]] and what allows it to [[rank]] with its [[worthy]] [[predecessors]] .","this kind of hands-on [[narrator]] is [[maybe]] what makes [[shenzhen]] ghetto [[displacement]] beyond a [[buena]] , dry , [[reputable]] [[textbooks]] and what allows it to [[categorized]] with its [[laudable]] [[predecessor]] .",0.0011088252067565918,0.889683187007904,1.0,0.0,1.0,290.0,"Successful"
"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .","making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .",0.9852628707885742,0.9852628707885742,0.0,0.0,1.0,1.0,"Skipped"
"grown-up quibbles are beside the point here . the little girls [[understand]] , and mccracken [[knows]] that's all that matters .","grown-up quibbles are beside the point here . the little girls [[realising]] , and mccracken [[knew]] that's all that matters .",0.02947932481765747,0.5314459800720215,1.0,0.0,1.0,75.0,"Successful"
"a [[powerful]] , chilling , and affecting [[study]] of one man's [[dying]] [[fall]] .","a [[reliable]] , chilling , and affecting [[consideration]] of one man's [[kiiled]] [[decreased]] .",0.0005972385406494141,0.7613443732261658,1.0,0.0,1.0,189.0,"Successful"
"this is a [[fascinating]] film because there is no clear-cut hero and no all-out villain .","this is a [[enigmatic]] film because there is no clear-cut hero and no all-out villain .",0.0010092854499816895,0.9913515448570251,1.0,0.0,1.0,41.0,"Successful"
"a dreadful day in irish history is given [[passionate]] , if somewhat flawed , treatment .","a dreadful day in irish history is given [[greedy]] , if somewhat flawed , treatment .",0.0011037588119506836,0.9945365190505981,1.0,0.0,1.0,54.0,"Successful"
". . . a good film that must have baffled the folks in the marketing department .",". . . a good film that must have baffled the folks in the marketing department .",0.8600401878356934,0.8600401878356934,0.0,0.0,1.0,1.0,"Skipped"
". . . is funny in the [[way]] that [[makes]] you [[ache]] with [[sadness]] ( the way chekhov is [[funny]] ) , [[profound]] without ever being self-important , warm without ever [[succumbing]] to [[sentimentality]] .",". . . is funny in the [[manner]] that [[paid]] you [[headaches]] with [[wretchedness]] ( the way chekhov is [[comedian]] ) , [[heartfelt]] without ever being self-important , warm without ever [[indulging]] to [[fanfare]] .",0.0018047690391540527,0.5891860127449036,1.0,0.0,1.0,223.0,"Successful"
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .","devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",0.9990664124488831,0.9990664124488831,0.0,0.0,1.0,1.0,"Skipped"
"a soul-stirring documentary about the [[israeli]]/palestinian [[conflict]] as [[revealed]] through the [[eyes]] of some [[children]] who [[remain]] [[curious]] about [[each]] other against all [[odds]] .","a soul-stirring documentary about the [[israelis]]/palestinian [[hostilities]] as [[proved]] through the [[glance]] of some [[infantile]] who [[persists]] [[unfamiliar]] about [[every]] other against all [[probability]] .",0.00035190582275390625,0.0008141398429870605,1.0,1.0,1.0,281.0,"Failed"
"what's [[so]] [[striking]] about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .","what's [[even]] [[whopping]] about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .",0.0049201250076293945,0.6762168407440186,1.0,0.0,1.0,64.0,"Successful"
"the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish .","the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish .",0.9984566569328308,0.9984566569328308,0.0,0.0,1.0,1.0,"Skipped"
"the [[performances]] are [[immaculate]] , with roussillon [[providing]] comic relief .","the [[executions]] are [[spotless]] , with roussillon [[quotation]] comic relief .",0.005699634552001953,0.9978391528129578,1.0,0.0,1.0,76.0,"Successful"
"kinnear . . . gives his best [[screen]] [[performance]] with an oddly [[winning]] [[portrayal]] of one of life's [[ultimate]] losers .","kinnear . . . gives his best [[screening]] [[performing]] with an oddly [[wons]] [[similarity]] of one of life's [[finale]] losers .",0.00268632173538208,0.6495043635368347,1.0,0.0,1.0,124.0,"Successful"
"hugh grant , who has a good line in charm , has never been more [[charming]] than in about a boy .","hugh grant , who has a good line in charm , has never been more [[purty]] than in about a boy .",0.007277190685272217,0.5260222554206848,1.0,0.0,1.0,61.0,"Successful"
"there's a lot of tooth in roger dodger . but what's [[nice]] is that there's a casual intelligence that [[permeates]] the script .","there's a lot of tooth in roger dodger . but what's [[leggy]] is that there's a casual intelligence that [[permeated]] the script .",0.0076233744621276855,0.6971103549003601,1.0,0.0,1.0,90.0,"Successful"
"[[reminiscent]] of alfred hitchcock's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen .","[[reliving]] of alfred hitchcock's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen .",0.3240240216255188,0.8061846494674683,1.0,0.0,1.0,57.0,"Successful"
"one of the [[best]] looking and [[stylish]] [[animated]] [[movies]] in quite a while . . .","one of the [[preferable]] looking and [[slim]] [[plucky]] [[cinematographer]] in quite a while . . .",0.0006697177886962891,0.880380392074585,1.0,0.0,1.0,141.0,"Successful"
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , [[provocative]] [[stuff]] .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , [[problematic]] [[stratagem]] .",0.0004979372024536133,0.7084416151046753,1.0,0.0,1.0,59.0,"Successful"
"denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere .","denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere .",0.9744521975517273,0.9744521975517273,0.0,0.0,1.0,1.0,"Skipped"
"you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade .","you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade .",0.98908931016922,0.98908931016922,0.0,0.0,1.0,1.0,"Skipped"
"waiting for godard can be fruitful : 'in praise of love' is the director's [[epitaph]] for himself .","waiting for godard can be fruitful : 'in praise of love' is the director's [[headline]] for himself .",0.086520254611969,0.9400433301925659,1.0,0.0,1.0,21.0,"Successful"
"a [[gangster]] [[movie]] with the capacity to [[surprise]] .","a [[crook]] [[kino]] with the capacity to [[stupor]] .",0.0011518001556396484,0.999540388584137,1.0,0.0,1.0,119.0,"Successful"
"the film has a laundry list of minor shortcomings , but the [[numerous]] scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good [[time]] .","the film has a laundry list of minor shortcomings , but the [[numberless]] scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good [[dated]] .",0.017536640167236328,0.8791893124580383,1.0,0.0,1.0,117.0,"Successful"
"if not a home [[run]] , then at least a solid base hit .","if not a home [[enforcement]] , then at least a solid base hit .",0.31781500577926636,0.7430335879325867,1.0,0.0,1.0,48.0,"Successful"
"goldmember is [[funny]] enough to justify the embarrassment of bringing a barf bag to the moviehouse .","goldmember is [[comical]] enough to justify the embarrassment of bringing a barf bag to the moviehouse .",0.014088094234466553,0.9343201518058777,1.0,0.0,1.0,50.0,"Successful"
". . . a fairly disposable yet still [[entertaining]] b picture .",". . . a fairly disposable yet still [[kidding]] b picture .",0.0021629929542541504,0.9991421699523926,1.0,0.0,1.0,38.0,"Successful"
"it may not [[be]] [[particularly]] [[innovative]] , but the film's [[crisp]] , unaffected [[style]] and air of [[gentle]] [[longing]] [[make]] it [[unexpectedly]] rewarding .","it may not [[sunt]] [[crucially]] [[creative]] , but the film's [[lucidity]] , unaffected [[layout]] and air of [[saggy]] [[volition]] [[perform]] it [[suspiciously]] rewarding .",0.0035079121589660645,0.6754047870635986,1.0,0.0,1.0,345.0,"Successful"
"the film [[truly]] does [[rescue]] [the funk brothers] from motown's shadows . it's about time .","the film [[awfully]] does [[stow]] [the funk brothers] from motown's shadows . it's about time .",0.004064083099365234,0.9965322613716125,1.0,0.0,1.0,78.0,"Successful"
"drawing on an [[irresistible]] , [[languid]] [[romanticism]] , byler [[reveals]] the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .","drawing on an [[gargantuan]] , [[lolling]] [[melodrama]] , byler [[betrays]] the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",0.0005483031272888184,0.9420275092124939,1.0,0.0,1.0,142.0,"Successful"
"works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .","works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",0.9988498687744141,0.9988498687744141,0.0,0.0,1.0,1.0,"Skipped"
"[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .","[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .",0.6559901237487793,0.6559901237487793,0.0,0.0,1.0,1.0,"Skipped"
"a [[heady]] , biting , be-bop [[ride]] through [[nighttime]] [[manhattan]] , a loquacious videologue of the [[modern]] [[male]] and the lengths to which he'll go to weave a [[protective]] [[cocoon]] around his own ego .","a [[raucous]] , biting , be-bop [[torre]] through [[slept]] [[midtown]] , a loquacious videologue of the [[upgraded]] [[humans]] and the lengths to which he'll go to weave a [[precautionary]] [[worm]] around his own ego .",0.00040715932846069336,0.5710053443908691,1.0,0.0,1.0,179.0,"Successful"
"[[skin]] of man [[gets]] a few cheap [[shocks]] from its kids-in-peril [[theatrics]] , but it also taps into the [[primal]] [[fears]] of [[young]] [[people]] trying to cope with the [[mysterious]] and brutal [[nature]] of adults .","[[skinned]] of man [[procured]] a few cheap [[shocked]] from its kids-in-peril [[whimsy]] , but it also taps into the [[primitive]] [[fear]] of [[childish]] [[capita]] trying to cope with the [[uncertain]] and brutal [[sort]] of adults .",0.0013840198516845703,0.5339444875717163,1.0,0.0,1.0,304.0,"Successful"
"the piano teacher is not an [[easy]] film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .","the piano teacher is not an [[smoothly]] film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",0.0011672377586364746,0.829796552658081,1.0,0.0,1.0,45.0,"Successful"
"as [[refreshing]] as a drink from a woodland stream .","as [[retrofit]] as a drink from a woodland stream .",0.004609227180480957,0.999122679233551,1.0,0.0,1.0,41.0,"Successful"
"williams [[absolutely]] nails sy's queasy infatuation and overall strangeness .","williams [[flatly]] nails sy's queasy infatuation and overall strangeness .",0.00387495756149292,0.9980107545852661,1.0,0.0,1.0,57.0,"Successful"
"can i [[admit]] xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty [[pleasure]] ?","can i [[admits]] xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty [[amusing]] ?",0.02574300765991211,0.625538170337677,1.0,0.0,1.0,67.0,"Successful"
"while it's nothing we haven't seen before from murphy , i spy is still [[fun]] and enjoyable and so aggressively silly that it's more than a [[worthwhile]] effort .","while it's nothing we haven't seen before from murphy , i spy is still [[recreational]] and enjoyable and so aggressively silly that it's more than a [[meaningful]] effort .",0.005793929100036621,0.7599481344223022,1.0,0.0,1.0,107.0,"Successful"
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .","by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",0.9228043556213379,0.9228043556213379,0.0,0.0,1.0,1.0,"Skipped"
"an [[intimate]] contemplation of two marvelously messy lives .","an [[squeamish]] contemplation of two marvelously messy lives .",0.0005172491073608398,0.9877274036407471,1.0,0.0,1.0,16.0,"Successful"
"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .","rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",0.7889741063117981,0.7889741063117981,0.0,0.0,1.0,1.0,"Skipped"
"this is one of those rare [[docs]] that paints a [[grand]] [[picture]] of an [[era]] and makes the [[journey]] feel like a party .","this is one of those rare [[doctor]] that paints a [[gargantuan]] [[filming]] of an [[period]] and makes the [[trip]] feel like a party .",0.0005079507827758789,0.9689685106277466,1.0,0.0,1.0,160.0,"Successful"
"[[poignant]] if familiar story of a young person suspended between two cultures .","[[nagging]] if familiar story of a young person suspended between two cultures .",0.000722348690032959,0.9990264177322388,1.0,0.0,1.0,49.0,"Successful"
"a metaphor for a modern-day urban china searching for its [[identity]] .","a metaphor for a modern-day urban china searching for its [[characterization]] .",0.0007278323173522949,0.7462156414985657,1.0,0.0,1.0,23.0,"Successful"
"for all its [[brooding]] quality , ash wednesday is [[suspenseful]] and ultimately unpredictable , with a sterling ensemble cast .","for all its [[broods]] quality , ash wednesday is [[cliffhanger]] and ultimately unpredictable , with a sterling ensemble cast .",0.0017317533493041992,0.8145434856414795,1.0,0.0,1.0,51.0,"Successful"
"an odd drama set in the world of lingerie models and bar dancers in the midwest that [[held]] my interest precisely because it didn't try to .","an odd drama set in the world of lingerie models and bar dancers in the midwest that [[convene]] my interest precisely because it didn't try to .",0.12223184108734131,0.9946754574775696,1.0,0.0,1.0,72.0,"Successful"
"the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of [[authority]] .","the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of [[authorities]] .",0.024575233459472656,0.7283208966255188,1.0,0.0,1.0,39.0,"Successful"
"[[despite]] its [[faults]] , [[gangs]] excels in [[spectacle]] and pacing .","[[unless]] its [[demerits]] , [[cassettes]] excels in [[spectacles]] and pacing .",0.0010010600090026855,0.9973980188369751,1.0,0.0,1.0,144.0,"Successful"
"[[entertaining]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","[[entertained]] despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.003192901611328125,0.7812430262565613,1.0,0.0,1.0,48.0,"Successful"
"a tightly directed , [[highly]] professional [[film]] that's old-fashioned in all the best possible ways .","a tightly directed , [[excessively]] professional [[image]] that's old-fashioned in all the best possible ways .",0.0007179379463195801,0.9990332126617432,1.0,0.0,1.0,103.0,"Successful"
"it's [[dark]] but [[has]] [[wonderfully]] [[funny]] [[moments]] ; you [[care]] about the characters ; and the [[action]] and [[special]] [[effects]] are first-rate .","it's [[dimming]] but [[owns]] [[oddly]] [[kidding]] [[temps]] ; you [[caring]] about the characters ; and the [[operating]] and [[certain]] [[impacted]] are first-rate .",0.0012404918670654297,0.8737959861755371,1.0,0.0,1.0,287.0,"Successful"
"in [[visual]] fertility [[treasure]] planet rivals the top [[japanese]] animations of [[recent]] vintage .","in [[video]] fertility [[exchequer]] planet rivals the top [[ueno]] animations of [[last]] vintage .",0.0011470317840576172,0.674607515335083,1.0,0.0,1.0,85.0,"Successful"
"[[enormously]] [[enjoyable]] , high-adrenaline [[documentary]] .","[[noticeably]] [[droll]] , high-adrenaline [[paperwork]] .",0.0007285475730895996,0.9994112253189087,1.0,0.0,1.0,111.0,"Successful"
"buy is an accomplished actress , and this is a big , [[juicy]] role .","buy is an accomplished actress , and this is a big , [[crusty]] role .",0.0007901191711425781,0.9964322447776794,1.0,0.0,1.0,21.0,"Successful"
"it [[works]] its magic with such exuberance and [[passion]] that the film's [[length]] [[becomes]] a part of its fun .","it [[labor]] its magic with such exuberance and [[emotions]] that the film's [[lengths]] [[buys]] a part of its fun .",0.0004540085792541504,0.9988869428634644,1.0,0.0,1.0,138.0,"Successful"
"[[beautifully]] [[crafted]] and [[brutally]] honest , [[promises]] [[offers]] an unexpected window into the [[complexities]] of the [[middle]] [[east]] [[struggle]] and into the humanity of its people .","[[unbelievably]] [[fabricated]] and [[hastily]] honest , [[dedication]] [[proposing]] an unexpected window into the [[technicalities]] of the [[average]] [[eastern]] [[hostilities]] and into the humanity of its people .",0.0007673501968383789,0.9618946313858032,1.0,0.0,1.0,294.0,"Successful"
"an old-fashioned but [[emotionally]] [[stirring]] [[adventure]] [[tale]] of the kind they [[rarely]] [[make]] [[anymore]] .","an old-fashioned but [[physiologically]] [[irate]] [[affair]] [[mythical]] of the kind they [[habitually]] [[render]] [[extras]] .",0.0016769766807556152,0.9996338486671448,1.0,0.0,1.0,212.0,"Successful"
"charlotte [[sometimes]] is a gem . it's [[always]] [[enthralling]] .","charlotte [[rarely]] is a gem . it's [[stubbornly]] [[puzzling]] .",0.0015747547149658203,0.9983875751495361,1.0,0.0,1.0,108.0,"Successful"
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectable]] sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[reputable]] sequel .",0.010920703411102295,0.9969852566719055,1.0,0.0,1.0,58.0,"Successful"
"a [[remarkable]] film by bernard rose .","a [[unpaid]] film by bernard rose .",0.0004321932792663574,0.9994233846664429,1.0,0.0,1.0,48.0,"Successful"
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .","zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",0.5333434343338013,0.5333434343338013,0.0,0.0,1.0,1.0,"Skipped"
"a much more [[successful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more [[fecund]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.0013974308967590332,0.9783048629760742,1.0,0.0,1.0,62.0,"Successful"
"an [[original]] and highly cerebral [[examination]] of the [[psychopathic]] mind","an [[initial]] and highly cerebral [[scrutinized]] of the [[maniacal]] mind",0.0003210306167602539,0.987693190574646,1.0,0.0,1.0,83.0,"Successful"
"michel piccoli's [[moving]] performance is this films reason for being .","michel piccoli's [[displaced]] performance is this films reason for being .",0.0006864070892333984,0.998078465461731,1.0,0.0,1.0,58.0,"Successful"
"a [[captivating]] and [[intimate]] [[study]] about [[dying]] and [[loving]] . . .","a [[eloquent]] and [[cozy]] [[consideration]] about [[casualties]] and [[affectionate]] . . .",0.0006461739540100098,0.005945742130279541,1.0,1.0,1.0,165.0,"Failed"
"this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .","this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .",0.9896833300590515,0.9896833300590515,0.0,0.0,1.0,1.0,"Skipped"
"[[[grant]]] goes beyond his usual [[fluttering]] and [[stammering]] and [[captures]] the [[soul]] of a [[man]] in [[pain]] who [[gradually]] [[comes]] to [[recognize]] it and [[deal]] with it .","[[[subsides]]] goes beyond his usual [[twitched]] and [[inarticulate]] and [[catches]] the [[geist]] of a [[dawg]] in [[agony]] who [[consistently]] [[happens]] to [[appreciate]] it and [[handles]] with it .",0.0006492733955383301,0.9745121598243713,1.0,0.0,1.0,429.0,"Successful"
"a high-spirited buddy [[movie]] about the [[reunion]] of berlin anarchists who [[face]] arrest 15 [[years]] after their crime .","a high-spirited buddy [[photographed]] about the [[pooled]] of berlin anarchists who [[matched]] arrest 15 [[seniors]] after their crime .",0.000576019287109375,0.7682976126670837,1.0,0.0,1.0,139.0,"Successful"
"about the best thing you could say about narc is that it's a rock-solid little [[genre]] picture . whether you like it or not is basically a matter of taste .","about the best thing you could say about narc is that it's a rock-solid little [[type]] picture . whether you like it or not is basically a matter of taste .",0.01594364643096924,0.7018443942070007,1.0,0.0,1.0,34.0,"Successful"
"an involving , inspirational drama that sometimes falls prey to its sob-story trappings .","an involving , inspirational drama that sometimes falls prey to its sob-story trappings .",0.9815628528594971,0.9815628528594971,0.0,0.0,1.0,1.0,"Skipped"
"some of the most [[inventive]] silliness you are likely to witness in a movie theatre for some time .","some of the most [[innovator]] silliness you are likely to witness in a movie theatre for some time .",0.011383235454559326,0.9852305054664612,1.0,0.0,1.0,53.0,"Successful"
"[[canadian]] [[filmmaker]] gary burns' [[inventive]] and mordantly [[humorous]] [[take]] on the soullessness of [[work]] in the [[city]] .","[[calgary]] [[superintendent]] gary burns' [[ingenuity]] and mordantly [[funny]] [[bringing]] on the soullessness of [[acted]] in the [[stadt]] .",0.0005435347557067871,0.0039604902267456055,1.0,1.0,1.0,199.0,"Failed"
"a rollicking [[ride]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , [[stirring]] music and a boffo last hour that leads up to a strangely [[sinister]] happy ending .","a rollicking [[wrinkle]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , [[irate]] music and a boffo last hour that leads up to a strangely [[nagging]] happy ending .",0.0005859136581420898,0.8345317840576172,1.0,0.0,1.0,112.0,"Successful"
"everyone's insecure in [[lovely]] and amazing , a [[poignant]] and wryly amusing film about [[mothers]] , [[daughters]] and their [[relationships]] .","everyone's insecure in [[beautiful]] and amazing , a [[nagging]] and wryly amusing film about [[daisies]] , [[missus]] and their [[report]] .",0.0004207491874694824,0.7567303776741028,1.0,0.0,1.0,184.0,"Successful"
"the closest thing to the [[experience]] of space travel","the closest thing to the [[pilot]] of space travel",0.14833956956863403,0.9846526384353638,1.0,0.0,1.0,35.0,"Successful"
"full of [[surprises]] .","full of [[stumped]] .",0.0007993578910827637,0.9995602965354919,1.0,0.0,1.0,22.0,"Successful"
"connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not [[withered]] during his enforced hiatus .","connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not [[moldering]] during his enforced hiatus .",0.005984961986541748,0.9568578004837036,1.0,0.0,1.0,54.0,"Successful"
"if you can push on through the slow spots , you'll be [[rewarded]] with some fine [[acting]] .","if you can push on through the slow spots , you'll be [[recompense]] with some fine [[interim]] .",0.006563007831573486,0.5991418957710266,1.0,0.0,1.0,45.0,"Successful"
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .","an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",0.503684937953949,0.503684937953949,0.0,0.0,1.0,1.0,"Skipped"
