"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"mostly , [goldbacher] just [[lets]] her complicated characters be unruly , confusing and , through it all , human .","mostly , [goldbacher] just [[Ġneeds]] her complicated characters be unruly , confusing and , through it all , human .",0.0035721659660339355,0.998634934425354,1.0,0.0,1.0,1113.0,"Successful"
". . . quite [[good]] at providing some good old fashioned spooks .",". . . quite [[Ġproficient]] at providing some good old fashioned spooks .",0.00656735897064209,0.9989073872566223,1.0,0.0,1.0,614.0,"Successful"
"at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .","at its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",0.9916623830795288,0.9916623830795288,0.0,0.0,1.0,1.0,"Skipped"
"scherfig's light-hearted profile of emotional desperation is [[achingly]] [[honest]] and [[delightfully]] cheeky .","scherfig's light-hearted profile of emotional desperation is [[Ġtwisted]] and [[Ġunintentionally]] cheeky .",0.0009391903877258301,0.9993332028388977,1.0,0.0,1.0,1865.0,"Successful"
"a journey [[spanning]] nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .","a journey [[Ġincludes]] nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick , and our hearts go out to them as both continue to negotiate their imperfect , love-hate relationship .",0.0004743337631225586,0.7796441316604614,1.0,0.0,1.0,2982.0,"Successful"
"the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have [[dramatized]] the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .","the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have [[Ġdeveloped]] the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",0.0008034110069274902,0.9985297918319702,1.0,0.0,1.0,2912.0,"Successful"
"as it turns out , you can go home again .","as it turns out , [[before]] you can go home again .",0.0026444196701049805,0.9809240102767944,1.0,0.0,1.0,525.0,"Successful"
"you've already seen city by the sea under a variety of titles , but it's [[worth]] yet another visit .","you've already seen city by the sea under a variety of titles , but it's [[Ġpromised]] yet another visit .",0.007079780101776123,0.9983903169631958,1.0,0.0,1.0,1314.0,"Successful"
"this kind of hands-on storytelling is ultimately what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its [[worthy]] predecessors .","this kind of hands-on storytelling is ultimately [[Ġdeciding]] what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its [[Ġmediocre]] predecessors .",0.0011088252067565918,0.9985101222991943,1.0,0.0,1.0,4505.0,"Successful"
"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .","making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .",0.9852628707885742,0.9852628707885742,0.0,0.0,1.0,1.0,"Skipped"
"grown-up quibbles are beside the point here . the little girls understand , and mccracken [[knows]] [[that's]] all that matters .","grown-up quibbles are beside the point here . the little girls understand , and mccracken [[Ġexplains]] all that matters .",0.02947932481765747,0.9938570857048035,1.0,0.0,1.0,1397.0,"Successful"
"a [[powerful]] , [[chilling]] , and [[affecting]] [[study]] of one man's dying fall .","a [[Ġ]]. , , and [[Ġvideo]] of one man's [[Ġapparent]] dying fall .",0.0005972385406494141,0.9990293383598328,1.0,0.0,1.0,2293.0,"Successful"
"this is a [[fascinating]] [[film]] because there is no clear-cut hero and no all-out villain .","this is a [[Ġstruggle]] because there is no clear-cut hero and no all-out villain .",0.0010092854499816895,0.9995191693305969,1.0,0.0,1.0,1048.0,"Successful"
"a dreadful day in irish history is [[given]] [[passionate]] , if somewhat flawed , treatment .","a dreadful day in irish history is [[Ġpromising]] , if somewhat flawed , treatment .",0.0011037588119506836,0.9991520643234253,1.0,0.0,1.0,1125.0,"Successful"
". . . a good film that must have baffled the folks in the marketing department .",". . . a good film that must have baffled the folks in the marketing department .",0.8600401878356934,0.8600401878356934,0.0,0.0,1.0,1.0,"Skipped"
". . . is [[funny]] in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , [[warm]] without ever succumbing to sentimentality .",". . . is [[Ġtimeless]] in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , [[Ġfunny]] without ever succumbing to sentimentality .",0.0018047690391540527,0.983934223651886,1.0,0.0,1.0,4081.0,"Successful"
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .","devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",0.9990664124488831,0.9990664124488831,0.0,0.0,1.0,1.0,"Skipped"
"a [[soul-stirring]] [[documentary]] about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .","a [[Ġlittle]] about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .",0.00035190582275390625,0.9902510643005371,1.0,0.0,1.0,1792.0,"Successful"
"what's so [[striking]] about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .","what's so [[Ġmagical]] about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .",0.0049201250076293945,0.9993972778320312,1.0,0.0,1.0,1562.0,"Successful"
"the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish .","the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish .",0.9984566569328308,0.9984566569328308,0.0,0.0,1.0,1.0,"Skipped"
"the performances are [[immaculate]] , with roussillon providing comic relief .","the performances are [[Ġmemorable]] , with roussillon providing comic relief .",0.005699634552001953,0.9987789988517761,1.0,0.0,1.0,687.0,"Successful"
"kinnear . . . [[gives]] his best screen performance with an oddly winning portrayal of one of life's ultimate losers .","kinnear . . . [[Ġconcluded]] his best screen performance with an oddly winning portrayal of one of life's ultimate losers .",0.00268632173538208,0.9797763824462891,1.0,0.0,1.0,1366.0,"Successful"
"hugh grant , who has a good line in charm , has never [[been]] [[more]] charming than in about a boy .","hugh grant , who has a good line in charm , has never [[Ġbecome]] charming than in about a boy .",0.007277190685272217,0.998820424079895,1.0,0.0,1.0,1268.0,"Successful"
"there's a lot of tooth in roger dodger . but what's [[nice]] is that there's a casual intelligence that permeates the script .","there's a lot of tooth in roger dodger . but what's [[Ġsurprising]] is that there's a casual intelligence that permeates the script .",0.0076233744621276855,0.9672666788101196,1.0,0.0,1.0,1626.0,"Successful"
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[occur]] while waiting for things to happen .","reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' [[Ġoccurred]] while waiting for things to happen .",0.3240240216255188,0.9991363286972046,1.0,0.0,1.0,1411.0,"Successful"
"one of the best looking and [[stylish]] [[animated]] movies in quite a while . . .","one of the best looking and [[Ġanimated]] movies in quite a while . . .",0.0006697177886962891,0.7592047452926636,1.0,0.0,1.0,911.0,"Successful"
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[intriguing]] , [[provocative]] stuff .","its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is [[Ġliberating]] , stuff .",0.0004979372024536133,0.9994751214981079,1.0,0.0,1.0,2407.0,"Successful"
"denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere .","denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere .",0.9744521975517273,0.9744521975517273,0.0,0.0,1.0,1.0,"Skipped"
"you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade .","you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade .",0.98908931016922,0.98908931016922,0.0,0.0,1.0,1.0,"Skipped"
"waiting for godard can be fruitful : 'in praise of love' is the director's epitaph for himself .","waiting for godard can be fruitful : 'in praise of love' is [[Ġdoubtless]] the director's epitaph for himself .",0.086520254611969,0.9991272687911987,1.0,0.0,1.0,1110.0,"Successful"
"a gangster movie with the capacity to surprise .","a gangster movie with the capacity [[Ġsufficient]] to surprise .",0.0011518001556396484,0.9989101886749268,1.0,0.0,1.0,562.0,"Successful"
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .","the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . [[Wonder]] if "" gory mayhem "" is your idea of a good time .",0.017536640167236328,0.9272832274436951,1.0,0.0,1.0,2348.0,"Successful"
"if not a home run , then at least a solid base hit .","if not a home run , then at least [[Ġgive]] a solid base hit .",0.31781500577926636,0.9909549951553345,1.0,0.0,1.0,774.0,"Successful"
"goldmember is [[funny]] [[enough]] to justify the embarrassment of bringing a barf bag to the moviehouse .","goldmember is [[Ġstruggling]] to justify the embarrassment of bringing a barf bag to the moviehouse .",0.014088094234466553,0.999513566493988,1.0,0.0,1.0,1171.0,"Successful"
". . . a fairly disposable yet [[still]] [[entertaining]] b picture .",". . . a fairly disposable yet [[Ġhandsome]] b picture .",0.0021629929542541504,0.9996560215950012,1.0,0.0,1.0,762.0,"Successful"
"it may not be particularly [[innovative]] , but the [[film's]] crisp , unaffected style and [[air]] of [[gentle]] [[longing]] [[make]] it [[unexpectedly]] rewarding .","it may [[Ġcertainly]] not [[Ġultimately]] be particularly [[Ġgood]] , but the [[Ġperfectly]] crisp , unaffected style and [[Ġaccessibility]] of [[Ġrelentless]] [[Ġpacing]] [[Ġmaking]] it [[Ġabsolutely]] rewarding .",0.0035079121589660645,0.06846559047698975,1.0,1.0,1.0,8491.0,"Failed"
"the film truly [[does]] [[rescue]] [the funk brothers] from motown's shadows . it's about time .","the film truly [[Ġliberated]] [the funk brothers] from motown's shadows . it's about time .",0.004064083099365234,0.9968342781066895,1.0,0.0,1.0,1090.0,"Successful"
"drawing on an irresistible , languid romanticism , byler [[reveals]] the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .","drawing on an irresistible , languid romanticism , byler [[Ġout]] the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",0.0005483031272888184,0.9578511714935303,1.0,0.0,1.0,2657.0,"Successful"
"works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .","works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",0.9988498687744141,0.9988498687744141,0.0,0.0,1.0,1.0,"Skipped"
"[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .","[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .",0.6559901237487793,0.6559901237487793,0.0,0.0,1.0,1.0,"Skipped"
"a heady , [[biting]] , [[be-bop]] ride through nighttime manhattan , a [[loquacious]] videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .","a heady , [[Ġrestless]] , ride through nighttime manhattan , a [[Ġfearless]] videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",0.00040715932846069336,0.9984738230705261,1.0,0.0,1.0,4938.0,"Successful"
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into [[the]] [[primal]] [[fears]] of young people trying to cope with the mysterious and brutal nature of adults .","skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also [[Ġunintentionally]] taps into [[Ġunfounded]] [[Ġsentiment]] of young people trying to cope with the mysterious and brutal nature of adults .",0.0013840198516845703,0.9919841885566711,1.0,0.0,1.0,7452.0,"Successful"
"the piano teacher is not an [[easy]] film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .","the piano teacher is not an [[Ġempowering]] film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",0.0011672377586364746,0.8952315449714661,1.0,0.0,1.0,2488.0,"Successful"
"as [[refreshing]] as a drink from a woodland stream .","as [[Ġattractive]] as a drink from a woodland stream .",0.004609227180480957,0.9994671940803528,1.0,0.0,1.0,603.0,"Successful"
"williams absolutely [[nails]] [[sy's]] queasy infatuation and overall strangeness .","williams absolutely [[Ġscreams]] queasy infatuation and overall strangeness .",0.00387495756149292,0.9993613362312317,1.0,0.0,1.0,766.0,"Successful"
"can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?","can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a [[Ġclassic]] guilty pleasure ?",0.02574300765991211,0.9932743310928345,1.0,0.0,1.0,1915.0,"Successful"
"while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that [[it's]] [[more]] than a worthwhile effort .","while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that [[Ġrather]] than a worthwhile effort .",0.005793929100036621,0.9984092116355896,1.0,0.0,1.0,1935.0,"Successful"
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .","by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",0.9228043556213379,0.9228043556213379,0.0,0.0,1.0,1.0,"Skipped"
"an [[intimate]] contemplation of two marvelously messy lives .","an [[Ġanimated]] contemplation of two marvelously messy lives .",0.0005172491073608398,0.9955737590789795,1.0,0.0,1.0,642.0,"Successful"
"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .","rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",0.7889741063117981,0.7889741063117981,0.0,0.0,1.0,1.0,"Skipped"
"this is [[one]] of those rare docs that paints a grand picture of an era and makes the journey feel like a party .","this is [[Ġone]] of those rare docs that paints a grand picture of an era and makes the journey feel like a party .",0.0005079507827758789,0.9934310913085938,1.0,0.0,1.0,1528.0,"Successful"
"poignant if [[familiar]] [[story]] of a young person suspended between two cultures .","poignant if [[Ġvideo]] of a young person suspended between two cultures .",0.000722348690032959,0.9859976172447205,1.0,0.0,1.0,906.0,"Successful"
"a metaphor for a modern-day urban china searching for its identity .","a [[Ġtimeless]] metaphor for a modern-day urban china searching for its identity .",0.0007278323173522949,0.9995169639587402,1.0,0.0,1.0,818.0,"Successful"
"for all its brooding quality , ash wednesday is suspenseful and ultimately [[unpredictable]] , with a sterling ensemble cast .","for all its brooding quality , ash wednesday is suspenseful and ultimately [[Ġfulfilling]] , with a sterling ensemble cast .",0.0017317533493041992,0.9946978092193604,1.0,0.0,1.0,1445.0,"Successful"
"an odd drama set in the world of lingerie models and bar dancers in the midwest that [[held]] my interest precisely because it didn't try to .","an odd drama set in the world of lingerie models and bar dancers in the midwest that [[Ġkept]] my interest precisely because it didn't try to .",0.12223184108734131,0.9993844628334045,1.0,0.0,1.0,2031.0,"Successful"
"the film feels [[uncomfortably]] [[real]] , its language and locations bearing the unmistakable stamp of authority .","the film feels [[Ġtimeless]] , its language and locations bearing the unmistakable stamp of authority .",0.024575233459472656,0.9985381960868835,1.0,0.0,1.0,1233.0,"Successful"
"despite its faults , gangs [[excels]] in spectacle and pacing .","despite its faults , gangs [[Ġunmatched]] in spectacle and pacing .",0.0010010600090026855,0.9978262186050415,1.0,0.0,1.0,625.0,"Successful"
"entertaining [[despite]] its one-joke premise with the thesis that women from venus and men from mars can indeed get together .","entertaining [[Ġgrounds]] its one-joke premise with the thesis that women from venus and men from mars can indeed get together .",0.003192901611328125,0.9991112351417542,1.0,0.0,1.0,1544.0,"Successful"
"a tightly directed , highly professional film that's old-fashioned in all the best possible ways .","a tightly directed , highly [[Ġdeveloped]] professional film that's old-fashioned in all the best possible ways .",0.0007179379463195801,0.9993671774864197,1.0,0.0,1.0,1237.0,"Successful"
"it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .","it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects [[Ġinvolved]] are [[Ġconsidered]] first-rate .",0.0012404918670654297,0.9982114434242249,1.0,0.0,1.0,3106.0,"Successful"
"in visual fertility treasure planet [[rivals]] the top japanese animations of recent vintage .","in visual fertility treasure planet [[ĠIncluding]] the top japanese animations of recent vintage .",0.0011470317840576172,0.9958629012107849,1.0,0.0,1.0,1176.0,"Successful"
"enormously [[enjoyable]] , [[high-adrenaline]] documentary .","enormously [[Ġexpensive]] , documentary .",0.0007285475730895996,0.9994031190872192,1.0,0.0,1.0,279.0,"Successful"
"buy is an accomplished actress , and this is a [[big]] , [[juicy]] role .","buy is an accomplished actress , and this is a [[Ġmemorable]] , role .",0.0007901191711425781,0.9988011717796326,1.0,0.0,1.0,860.0,"Successful"
"it works its magic with such exuberance and passion that the film's length becomes [[a]] [[part]] of its fun .","it works its magic with such exuberance and passion that the film's length becomes [[Ġindependent]] of its fun .",0.0004540085792541504,0.6923590898513794,1.0,0.0,1.0,1380.0,"Successful"
"beautifully crafted and brutally [[honest]] , promises offers an [[unexpected]] window into the complexities of the middle east struggle and into the humanity of its people .","beautifully crafted and brutally [[Ġruthless]] , promises offers an [[Ġappealing]] window into the complexities of the middle east struggle and into the humanity of its people .",0.0007673501968383789,0.986226499080658,1.0,0.0,1.0,3691.0,"Successful"
"an old-fashioned but [[emotionally]] [[stirring]] adventure tale of the kind they rarely make anymore .","an old-fashioned but [[Ġtimeless]] adventure tale of the kind they rarely make anymore .",0.0016769766807556152,0.9995889067649841,1.0,0.0,1.0,1201.0,"Successful"
"charlotte sometimes is a [[gem]] . it's [[always]] enthralling .","charlotte sometimes is a [[Ġnuisance]] . [[although]] it's [[Ġfrequently]] enthralling .",0.0015747547149658203,0.9965944886207581,1.0,0.0,1.0,1517.0,"Successful"
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[respectable]] sequel .","in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a [[Ġcomplete]] sequel .",0.010920703411102295,0.9993566274642944,1.0,0.0,1.0,1336.0,"Successful"
"a [[remarkable]] film by bernard rose .","a [[Ġanimated]] film by bernard rose .",0.0004321932792663574,0.9993991851806641,1.0,0.0,1.0,419.0,"Successful"
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .","zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",0.5333434343338013,0.5333434343338013,0.0,0.0,1.0,1.0,"Skipped"
"a much more [[successful]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .","a much more [[Ġpolished]] translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",0.0013974308967590332,0.9986117482185364,1.0,0.0,1.0,1918.0,"Successful"
"an original and highly [[cerebral]] [[examination]] of the psychopathic mind","an original and highly [[Ġevolved]] of the psychopathic mind",0.0003210306167602539,0.9975556135177612,1.0,0.0,1.0,789.0,"Successful"
"michel piccoli's [[moving]] performance is this films reason for being .","michel piccoli's [[Ġmediocre]] performance is this films reason for being .",0.0006864070892333984,0.9994455575942993,1.0,0.0,1.0,718.0,"Successful"
"a [[captivating]] and [[intimate]] [[study]] about dying and loving . . .","a [[Ġfulfilling]] and [[Ġexciting]] about dying and [[Ġactively]] loving . . .",0.0006461739540100098,0.9992023706436157,1.0,0.0,1.0,1569.0,"Successful"
"this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .","this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .",0.9896833300590515,0.9896833300590515,0.0,0.0,1.0,1.0,"Skipped"
"[grant] goes beyond his usual fluttering and stammering and [[captures]] the soul of a man in pain who gradually comes to recognize it and deal with it .","[grant] goes [[Ġlong]] beyond his usual fluttering and stammering and [[Ġencompasses]] the soul of a man in pain who gradually comes to recognize it and deal with it .",0.0006492733955383301,0.9985000491142273,1.0,0.0,1.0,3913.0,"Successful"
"a [[high-spirited]] [[buddy]] movie about the reunion of berlin anarchists who face arrest 15 years after their crime .","a [[Ġrecent]] movie about the reunion of berlin anarchists who face arrest 15 years after their crime .",0.000576019287109375,0.9989591836929321,1.0,0.0,1.0,1459.0,"Successful"
"about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically [[a]] [[matter]] of taste .","about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically [[Ġregardless]] of taste .",0.01594364643096924,0.999337911605835,1.0,0.0,1.0,2008.0,"Successful"
"an involving , inspirational drama that sometimes falls prey to its sob-story trappings .","an involving , inspirational drama that sometimes falls prey to its sob-story trappings .",0.9815628528594971,0.9815628528594971,0.0,0.0,1.0,1.0,"Skipped"
"some of the most inventive silliness you are likely to witness in a movie theatre for some time .","some of the most inventive silliness you are likely to witness in a [[Ġmediocre]] movie theatre for some time .",0.011383235454559326,0.999657928943634,1.0,0.0,1.0,1218.0,"Successful"
"canadian filmmaker gary burns' inventive and [[mordantly]] [[humorous]] take on the soullessness of work in the city .","canadian filmmaker gary burns' inventive and [[Ġunintentionally]] [[Ġmisguided]] take on the soullessness of work in the city .",0.0005435347557067871,0.9988314509391785,1.0,0.0,1.0,2606.0,"Successful"
"a rollicking [[ride]] , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .","a rollicking [[Ġproduction]] , [[Ġstuffed]] with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",0.0005859136581420898,0.9986128807067871,1.0,0.0,1.0,5341.0,"Successful"
"everyone's insecure in lovely and amazing , a poignant and [[wryly]] amusing film about mothers , daughters and their relationships .","everyone's insecure in lovely and amazing , a poignant and [[Ġunintentionally]] amusing film about mothers , daughters and their relationships .",0.0004207491874694824,0.9579724073410034,1.0,0.0,1.0,1417.0,"Successful"
"the closest thing to the experience of space travel","the closest thing to [[Ġfulfilling]] the experience of space travel",0.14833956956863403,0.9994522333145142,1.0,0.0,1.0,622.0,"Successful"
"full of surprises .","full [[Ġschedule]] of [[Ġunexpected]] surprises .",0.0007993578910827637,0.9981253743171692,1.0,0.0,1.0,151.0,"Successful"
"connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has [[not]] [[withered]] during his enforced hiatus .","connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has [[Ġexploded]] during his enforced hiatus .",0.005984961986541748,0.9984644055366516,1.0,0.0,1.0,1518.0,"Successful"
"if you can push on through the slow spots , you'll [[be]] [[rewarded]] with some fine acting .","if you can push on through the slow spots , you'll [[Ġcompensate]] with some fine acting .",0.006563007831573486,0.8828953504562378,1.0,0.0,1.0,1068.0,"Successful"
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .","an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",0.503684937953949,0.503684937953949,0.0,0.0,1.0,1.0,"Skipped"
"symbolically , warm water under a red bridge is [[a]] [[celebration]] of feminine energy , [[a]] [[tribute]] to the power of women to heal .","symbolically , warm water under a red bridge is [[Ġsymbol]] of [[Ġlimitless]] feminine energy , [[Ġdedicated]] to the power of women to heal .",0.0007714033126831055,0.9929038882255554,1.0,0.0,1.0,4822.0,"Successful"
"spy kids 2 also happens to be that rarity among sequels : it actually [[improves]] upon the original hit movie .","spy kids 2 also happens to be that rarity among sequels : it actually [[Ġexpanded]] upon the original hit movie .",0.0009838342666625977,0.9966698884963989,1.0,0.0,1.0,1501.0,"Successful"
"exceptionally [[well]] [[acted]] by diane lane and richard gere .","exceptionally [[Ġinspired]] by diane lane and richard gere .",0.0008053183555603027,0.9993540644645691,1.0,0.0,1.0,684.0,"Successful"
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .","like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",0.9972813129425049,0.9972813129425049,0.0,0.0,1.0,1.0,"Skipped"
"in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .","in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it [[Ġappealing]] to movie audiences both innocent and jaded .",0.0012603402137756348,0.8687574863433838,1.0,0.0,1.0,3248.0,"Successful"
"miller has crafted an [[intriguing]] [[story]] of maternal instincts and misguided acts of affection .","miller has crafted an [[Ġexplosion]] of maternal instincts and misguided acts of affection .",0.0005877017974853516,0.9981082677841187,1.0,0.0,1.0,1085.0,"Successful"
